,StartDateAndTime,EndDateAndTime,StartUnix,EndUnix,Time_diff,Pump_num,Elevation_dif,volume_per_foot,observed_pumping_flow_rate,avg_flow_rate_pump,average_observed_pumping_flow_rate,Time_to_Fill,Inflow,Avg_Inflow,Actual_Pump_Flow_Rate,Average_Pump_1_Flow_Rate,Average_Pump_2_Flow_Rate,Average_Pump_Flow_Rate(1&2)
3495,9/17/22 9:11,9/17/22 9:12,1663405871,1663405975,1.733333333,975,2.2,147,187,205.2505721,233.9127163,4.7,68.80851064,84.24925998,256,0,291.5091533,322.4353547
3496,9/17/22 9:19,9/17/22 9:20,1663406348,1663406419,1.183333333,974,2.2,147,273,271.7356651,233.9235321,6.216666667,52.02144772,84.24004413,325,354.0475917,0,322.4360881
3497,9/17/22 9:26,9/17/22 9:27,1663406762,1663406867,1.75,975,2.2,147,185,205.2389937,233.9153318,5.716666667,56.57142857,84.23213429,242,0,291.4808462,322.4130932
3498,9/17/22 9:33,9/17/22 9:34,1663407187,1663407260,1.216666667,974,2.2,147,266,271.7323782,233.9261398,5.333333333,60.6375,84.22539104,327,354.0320917,0,322.4144041
3499,9/17/22 9:39,9/17/22 9:41,1663407553,1663407663,1.833333333,975,2.2,147,176,205.2222857,233.9179387,4.883333333,66.22525597,84.22024815,242,0,291.4525714,322.3914286
3500,9/17/22 9:45,9/17/22 9:46,1663407925,1663408005,1.333333333,974,2.2,147,243,271.7159221,233.928735,4.366666667,74.0610687,84.21734635,317,354.010882,0,322.3898886
3501,9/17/22 9:49,9/17/22 9:51,1663408198,1663408316,1.966666667,975,2.2,147,164,205.1987436,233.9205311,3.216666667,100.5388601,84.22200698,265,0,291.4374643,322.3735009
3502,9/17/22 9:55,9/17/22 9:57,1663408557,1663408634,1.283333333,974,2.2,147,252,271.7046365,233.9313173,4.016666667,80.51452282,84.22094861,333,353.9988552,0,322.3765344
3503,9/17/22 10:01,9/17/22 10:03,1663408875,1663408990,1.916666667,975,2.2,147,169,205.1780822,233.9231115,4.016666667,80.51452282,84.21989084,250,0,291.4138128,322.355879
3504,9/17/22 10:06,9/17/22 10:08,1663409219,1663409297,1.3,974,2.2,147,249,271.6916476,233.9338871,3.816666667,84.73362445,84.22003741,334,353.9874142,0,322.3592011
3505,9/17/22 10:12,9/17/22 10:13,1663409520,1663409637,1.95,975,2.2,147,166,205.155733,233.9256789,3.716666667,87.01345291,84.22083416,253,0,291.3918996,322.3394181
3506,9/17/22 10:17,9/17/22 10:18,1663409847,1663409926,1.316666667,974,2.2,147,246,271.6769583,233.9364434,3.5,92.4,84.2231664,338,353.9782733,0,322.3438837
3507,9/17/22 10:22,9/17/22 10:24,1663410134,1663410255,2.016666667,975,2.2,147,160,205.1299886,233.9282318,3.466666667,93.28846154,84.22575058,253,0,291.3700114,322.3241163
3508,9/17/22 10:28,9/17/22 10:28,1663410491,1663410538,0.783333333,974,2.2,147,413,271.7577143,233.9390125,3.933333333,82.22033898,84.22517907,495,354.0588571,0,322.3733257
3509,9/17/22 10:32,9/17/22 10:34,1663410747,1663410885,2.3,975,2.2,147,141,205.0934473,233.9307944,3.483333333,92.84210526,84.22763404,234,0,291.3373219,322.3481481
3510,9/17/22 10:37,9/17/22 10:38,1663411052,1663411133,1.35,974,2.2,147,240,271.7395774,233.941563,2.783333333,116.1916168,84.23673799,356,354.0599657,0,322.3577328
3511,9/17/22 10:42,9/17/22 10:44,1663411329,1663411457,2.133333333,975,2.2,147,152,205.0632118,233.9333403,3.266666667,99,84.24094165,251,0,291.3143508,322.3374146
3512,9/17/22 10:47,9/17/22 10:48,1663411636,1663411720,1.4,974,2.2,147,231,271.7163242,233.9440955,2.983333333,108.4022346,84.24781933,339,354.0513699,0,322.3421577
3513,9/17/22 10:51,9/17/22 10:53,1663411905,1663412033,2.133333333,975,2.2,147,152,205.0330108,233.9358681,3.083333333,104.8864865,84.2536926,257,0,291.2948207,322.3235629
3514,9/17/22 10:56,9/17/22 10:58,1663412211,1663412295,1.4,974,2.2,147,231,271.6930975,233.9466098,2.966666667,109.011236,84.260736,340,354.0433542,0,322.3285917
3515,9/17/22 11:01,9/17/22 11:03,1663412482,1663412611,2.15,975,2.2,147,150,205.0017065,233.9383775,3.116666667,103.7647059,84.26628321,254,0,291.2736064,322.3091581
3516,9/17/22 11:06,9/17/22 11:07,1663412784,1663412878,1.566666667,974,2.2,147,206,271.6556442,233.9491017,2.883333333,112.1618497,84.27421484,318,354.022805,0,322.3079329
3517,9/17/22 11:10,9/17/22 11:12,1663413023,1663413162,2.316666667,975,2.2,147,140,204.9647527,233.9408629,2.416666667,133.8206897,84.28829855,274,0,291.2637862,322.2942013
3518,9/17/22 11:15,9/17/22 11:16,1663413323,1663413408,1.416666667,974,2.2,147,228,271.6307692,233.9515733,2.683333333,120.5217391,84.29859506,349,354.019943,0,322.3017903
3519,9/17/22 11:19,9/17/22 11:21,1663413578,1663413714,2.266666667,975,2.2,147,143,204.9295455,233.9433284,2.833333333,114.1411765,84.30707307,257,0,291.2443182,322.2832386
3520,9/17/22 11:24,9/17/22 11:25,1663413870,1663413957,1.45,974,2.2,147,223,271.6030752,233.9540241,2.6,124.3846154,84.3184555,347,354.0159453,0,322.2902584
3521,9/17/22 11:28,9/17/22 11:30,1663414121,1663414259,2.3,975,2.2,147,141,204.8932425,233.9457729,2.733333333,118.3170732,84.32810872,259,0,291.226008,322.2722885
3522,9/17/22 11:33,9/17/22 11:35,1663414417,1663414503,1.433333333,974,2.2,147,226,271.5771201,233.9564545,2.633333333,122.8101266,84.3390318,349,354.0130905,0,322.2798751
3523,9/17/22 11:37,9/17/22 11:40,1663414672,1663414805,2.216666667,975,2.2,147,146,204.8598184,233.9481978,2.816666667,114.816568,84.34768036,261,0,291.2088536,322.2624858
3524,9/17/22 11:42,9/17/22 11:44,1663414972,1663415057,1.416666667,974,2.2,147,228,271.5523322,233.9588657,2.783333333,116.1916168,84.3567141,344,354.0073948,0,322.2686525
3525,9/17/22 11:46,9/17/22 11:49,1663415206,1663415360,2.566666667,975,2.2,147,126,204.8150879,233.9506003,2.483333333,130.2281879,84.36972359,256,0,291.1888826,322.2498582
3526,9/17/22 11:51,9/17/22 11:53,1663415514,1663415600,1.433333333,974,2.2,147,226,271.5264355,233.961254,2.566666667,126,84.38152691,352,354.0062536,0,322.2582932
3527,9/17/22 11:56,9/17/22 11:58,1663415771,1663415903,2.2,975,2.2,147,147,204.7823129,233.9529834,2.85,113.4736842,84.38977298,260,0,291.1712018,322.2406463
3528,9/17/22 12:01,9/17/22 12:02,1663416071,1663416154,1.383333333,974,2.2,147,234,271.5051136,233.9636244,2.8,115.5,84.39858857,350,354.0039773,0,322.2485123
3529,9/17/22 12:05,9/17/22 12:07,1663416335,1663416468,2.216666667,975,2.2,147,146,204.7490085,233.9553483,3.016666667,107.2044199,84.40504915,253,0,291.1495751,322.2288952
3530,9/17/22 12:10,9/17/22 12:11,1663416600,1663416687,1.45,974,2.2,147,223,271.4775696,233.9659748,2.2,147,84.42277641,370,354.0130608,0,322.2424242
3531,9/17/22 12:14,9/17/22 12:16,1663416865,1663416996,2.183333333,975,2.2,147,148,204.7168743,233.9576936,2.966666667,109.011236,84.42973803,257,0,291.1302378,322.2239524
3532,9/17/22 12:19,9/17/22 12:20,1663417167,1663417251,1.4,974,2.2,147,231,271.454597,233.9683069,2.85,113.4736842,84.43795879,344,354.007378,0,322.230116
3533,9/17/22 12:23,9/17/22 12:25,1663417426,1663417555,2.15,975,2.2,147,150,204.6859083,233.960021,2.916666667,110.88,84.44544098,261,0,291.1131862,322.21279
3534,9/17/22 12:28,9/17/22 12:30,1663417725,1663417810,1.416666667,974,2.2,147,228,271.429949,233.9706207,2.833333333,114.1411765,84.45384147,342,354.0005672,0,322.2183876
3535,9/17/22 12:33,9/17/22 12:35,1663417985,1663418117,2.2,975,2.2,147,147,204.6532805,233.9623296,2.916666667,110.88,84.46131493,258,0,291.094457,322.2002262
3536,9/17/22 12:38,9/17/22 12:39,1663418285,1663418370,1.416666667,974,2.2,147,228,271.4053288,233.9729157,2.8,115.5,84.47009036,344,353.994898,0,322.2063896
3537,9/17/22 12:42,9/17/22 12:45,1663418543,1663418704,2.683333333,975,2.2,147,121,204.6059921,233.9646153,2.883333333,112.1618497,84.47791731,233,0,291.0616167,322.1811758
3538,9/17/22 12:47,9/17/22 12:49,1663418858,1663418944,1.433333333,974,2.2,147,226,271.3796034,233.9751875,2.566666667,126,84.48965003,352,353.9937677,0,322.1896016
3539,9/17/22 12:51,9/17/22 12:54,1663419116,1663419248,2.2,975,2.2,147,147,204.5734463,233.9668819,2.866666667,112.8139535,84.49765124,260,0,291.0440678,322.1720339
3540,9/17/22 12:57,9/17/22 12:58,1663419422,1663419506,1.4,974,2.2,147,231,271.3567384,233.977441,2.9,111.5172414,84.50528174,343,353.9875425,0,322.1779158
3541,9/17/22 13:01,9/17/22 13:03,1663419689,1663419817,2.133333333,975,2.2,147,152,204.5437606,233.9691311,3.05,106.0327869,84.51135952,258,0,291.0254094,322.1597967
3542,9/17/22 13:06,9/17/22 13:07,1663419994,1663420079,1.416666667,974,2.2,147,228,271.3322015,233.9796767,2.95,109.6271186,84.51844836,338,353.9784946,0,322.1642676
3543,9/17/22 13:11,9/17/22 13:13,1663420261,1663420391,2.166666667,975,2.2,147,149,204.5124153,233.971362,3.033333333,106.6153846,84.52468339,256,0,291.0056433,322.1455982
3544,9/17/22 13:15,9/17/22 13:17,1663420557,1663420642,1.416666667,974,2.2,147,228,271.3076923,233.9818941,2.766666667,116.8915663,84.53381368,345,353.9734163,0,322.1520451
3545,9/17/22 13:19,9/17/22 13:22,1663420782,1663420929,2.45,975,2.2,147,132,204.4715172,233.973572,2.333333333,138.6,84.54906077,271,0,290.9943598,322.1376199
3546,9/17/22 13:24,9/17/22 13:26,1663421089,1663421174,1.416666667,974,2.2,147,228,271.2832109,233.9840906,2.666666667,121.275,84.55941486,349,353.9706049,0,322.1451931
3547,9/17/22 13:29,9/17/22 13:31,1663421352,1663421481,2.15,975,2.2,147,150,204.4408117,233.9757639,2.966666667,109.011236,84.56630658,259,0,290.9763247,322.1273957
3548,9/17/22 13:34,9/17/22 13:35,1663421658,1663421741,1.383333333,974,2.2,147,234,271.2621469,233.9862701,2.95,109.6271186,84.57336795,344,353.9649718,0,322.1335587
3549,9/17/22 13:38,9/17/22 13:40,1663421926,1663422054,2.133333333,975,2.2,147,152,204.4112676,233.9779391,3.083333333,104.8864865,84.57908995,257,0,290.9571831,322.1152113
3550,9/17/22 13:43,9/17/22 13:45,1663422232,1663422315,1.383333333,974,2.2,147,234,271.2411067,233.9884328,2.966666667,109.011236,84.58597031,343,353.9587804,0,322.1210926
3551,9/17/22 13:48,9/17/22 13:50,1663422501,1663422629,2.133333333,975,2.2,147,152,204.3817568,233.9800976,3.1,104.3225806,84.59152679,256,0,290.9375,322.1024775
3552,9/17/22 13:53,9/17/22 13:54,1663422813,1663422895,1.366666667,974,2.2,147,237,271.2217833,233.9905793,3.066666667,105.4565217,84.59739929,342,353.9520316,0,322.1080777
3553,9/17/22 13:58,9/17/22 14:00,1663423087,1663423214,2.116666667,975,2.2,147,153,204.3528419,233.9822401,3.2,101.0625,84.60203213,254,0,290.9167136,322.0889139
3554,9/17/22 14:03,9/17/22 14:04,1663423406,1663423488,1.366666667,974,2.2,147,237,271.2024817,233.9927099,3.2,101.0625,84.60666236,338,353.9430344,0,322.0933896
3555,9/17/22 14:08,9/17/22 14:10,1663423688,1663423813,2.083333333,975,2.2,147,155,204.3250844,233.9843669,3.333333333,97.02,84.61015317,252,0,290.8948256,322.0736783
3556,9/17/22 14:13,9/17/22 14:14,1663424010,1663424090,1.333333333,974,2.2,147,243,271.186584,233.9948258,3.283333333,98.49746193,84.61405739,341,353.9357384,0,322.0789992
3557,9/17/22 14:17,9/17/22 14:20,1663424266,1663424401,2.25,975,2.2,147,144,204.2911748,233.9864774,2.933333333,110.25,84.62126255,254,0,290.8740866,322.0598651
3558,9/17/22 14:23,9/17/22 14:24,1663424592,1663424674,1.366666667,974,2.2,147,237,271.1673239,233.9969244,3.183333333,101.591623,84.62603084,339,353.9273239,0,322.0646249
3559,9/17/22 14:28,9/17/22 14:30,1663424891,1663425002,1.85,975,2.2,147,175,204.2747191,233.9885754,3.616666667,89.41935484,84.62737728,264,0,290.8589888,322.0483146
3560,9/17/22 14:33,9/17/22 14:34,1663425202,1663425282,1.333333333,974,2.2,147,243,271.151464,233.9990115,3.333333333,97.02,84.63085738,340,353.919482,0,322.0533558
3561,9/17/22 14:38,9/17/22 14:40,1663425491,1663425615,2.066666667,975,2.2,147,156,204.2476137,233.9906591,3.483333333,92.84210526,84.63316261,249,0,290.8354857,322.0328467
3562,9/17/22 14:43,9/17/22 14:44,1663425819,1663425898,1.316666667,974,2.2,147,246,271.1373101,234.0010847,3.4,95.11764706,84.63610521,341,353.9122116,0,322.0381701
3563,9/17/22 14:48,9/17/22 14:50,1663426101,1663426225,2.066666667,975,2.2,147,156,204.2205387,233.9927288,3.383333333,95.5862069,84.63917763,252,0,290.8136925,322.0185185
3564,9/17/22 14:53,9/17/22 14:55,1663426424,1663426504,1.333333333,974,2.2,147,243,271.1214848,234.0031436,3.316666667,97.50753769,84.64278727,341,353.9049494,0,322.0238429
3565,9/17/22 14:58,9/17/22 15:00,1663426707,1663426833,2.1,975,2.2,147,154,204.1923724,233.9947839,3.383333333,95.5862069,84.64585609,250,0,290.790802,322.0036455
3566,9/17/22 15:03,9/17/22 15:05,1663427028,1663427109,1.35,974,2.2,147,240,271.103991,234.0051874,3.25,99.50769231,84.65002257,340,353.8971332,0,322.0086908
3567,9/17/22 15:08,9/17/22 15:10,1663427315,1663427438,2.05,975,2.2,147,158,204.1664798,233.9968245,3.433333333,94.19417476,84.6526975,252,0,290.7690583,321.9890695
3568,9/17/22 15:14,9/17/22 15:15,1663427645,1663427726,1.35,974,2.2,147,240,271.0865169,234.0072167,3.45,93.73913043,84.65524343,334,353.8859551,0,321.9924349
3569,9/17/22 15:19,9/17/22 15:21,1663427947,1663428065,1.966666667,975,2.2,147,164,204.1439776,233.9988516,3.683333333,87.80090498,84.65612457,252,0,290.7473389,321.9728291
3570,9/17/22 15:24,9/17/22 15:26,1663428282,1663428361,1.316666667,974,2.2,147,246,271.0724312,234.0092335,3.616666667,89.41935484,84.65745844,335,353.8753509,0,321.9764772
3571,9/17/22 15:29,9/17/22 15:31,1663428590,1663428708,1.966666667,975,2.2,147,164,204.1215006,234.0008663,3.816666667,84.73362445,84.65747976,249,0,290.7239642,321.956047
3572,9/17/22 15:34,9/17/22 15:36,1663428878,1663428963,1.416666667,974,2.2,147,228,271.0482604,234.011235,2.833333333,114.1411765,84.66573156,342,353.8686869,0,321.9616569
3573,9/17/22 15:39,9/17/22 15:41,1663429167,1663429289,2.033333333,975,2.2,147,159,204.0962507,234.0028648,3.4,95.11764706,84.66865599,254,0,290.7034135,321.9426413
3574,9/17/22 15:44,9/17/22 15:46,1663429494,1663429574,1.333333333,974,2.2,147,243,271.0325294,234.0132227,3.416666667,94.65365854,84.671449,338,353.8597869,0,321.9471329
3575,9/17/22 15:49,9/17/22 15:51,1663429789,1663429907,1.966666667,975,2.2,147,164,204.0738255,234.0048504,3.583333333,90.25116279,84.67300932,254,0,290.6828859,321.928132
3576,9/17/22 15:55,9/17/22 15:56,1663430116,1663430193,1.283333333,974,2.2,147,252,271.021861,234.015199,3.483333333,92.84210526,84.67529311,345,353.8548206,0,321.9345821
3577,9/17/22 16:00,9/17/22 16:02,1663430409,1663430527,1.966666667,975,2.2,147,164,204.0514254,234.0068246,3.6,89.83333333,84.67673471,254,0,290.6623812,321.9155953
3578,9/17/22 16:05,9/17/22 16:07,1663430743,1663430821,1.3,974,2.2,147,249,271.0095238,234.0171634,3.6,89.83333333,84.6781755,339,353.8464986,0,321.9203688
3579,9/17/22 16:10,9/17/22 16:12,1663431017,1663431150,2.216666667,975,2.2,147,146,204.0189944,234.0087841,3.266666667,99,84.68217601,245,0,290.6368715,321.8988827
3580,9/17/22 16:15,9/17/22 16:17,1663431356,1663431434,1.3,974,2.2,147,249,270.9972004,234.0191131,3.433333333,94.19417476,84.68483225,343,353.8404255,0,321.9047752
3581,9/17/22 16:20,9/17/22 16:22,1663431655,1663431773,1.966666667,975,2.2,147,164,203.9966499,234.0107316,3.683333333,87.80090498,84.68570218,252,0,290.6152987,321.8852596
3582,9/17/22 16:26,9/17/22 16:27,1663431985,1663432065,1.333333333,974,2.2,147,243,270.9815333,234.02105,3.533333333,91.52830189,84.68761192,335,353.8298825,0,321.8889199
3583,9/17/22 16:31,9/17/22 16:33,1663432299,1663432417,1.966666667,975,2.2,147,164,203.9743304,234.0126665,3.9,82.92307692,84.68711958,247,0,290.5909598,321.8680246
3584,9/17/22 16:37,9/17/22 16:38,1663432644,1663432721,1.283333333,974,2.2,147,252,270.9709172,234.0229756,3.783333333,85.48017621,84.6873408,337,353.8204698,0,321.8722455
3585,9/17/22 16:42,9/17/22 16:44,1663432950,1663433068,1.966666667,975,2.2,147,164,203.9520357,234.01459,3.816666667,84.73362445,84.6873537,249,0,290.5677635,321.8519241
3586,9/17/22 16:48,9/17/22 16:49,1663433293,1663433372,1.316666667,974,2.2,147,246,270.9569592,234.0248889,3.75,86.24,84.68778656,332,353.8082728,0,321.8547533
3587,9/17/22 16:53,9/17/22 16:55,1663433600,1663433718,1.966666667,975,2.2,147,164,203.9297659,234.0165012,3.8,85.10526316,84.68790291,249,0,290.5445931,321.8344482
3588,9/17/22 16:58,9/17/22 17:00,1663433933,1663434019,1.433333333,974,2.2,147,226,270.9318436,234.0267869,3.583333333,90.25116279,84.689453,316,353.7871508,0,321.8328225
3589,9/17/22 17:03,9/17/22 17:05,1663434189,1663434310,2.016666667,975,2.2,147,160,203.9052925,234.0183965,2.833333333,114.1411765,84.69765682,274,0,290.535376,321.8194986
3590,9/17/22 17:08,9/17/22 17:09,1663434517,1663434595,1.3,974,2.2,147,249,270.919598,234.0286725,3.45,93.73913043,84.70017463,343,353.7811279,0,321.8253968
3591,9/17/22 17:13,9/17/22 17:15,1663434815,1663434935,2,975,2.2,147,162,203.8819599,234.0202798,3.666666667,88.2,84.70114897,250,0,290.5128062,321.8054009
3592,9/17/22 17:19,9/17/22 17:20,1663435148,1663435228,1.333333333,974,2.2,147,243,270.9040179,234.0305452,3.55,91.09859155,84.7029295,334,353.7700893,0,321.8087949
3593,9/17/22 17:23,9/17/22 17:26,1663435423,1663435561,2.3,975,2.2,147,141,203.8469672,234.0221469,3.25,99.50769231,84.7070488,241,0,290.4852532,321.7863105
3594,9/17/22 17:29,9/17/22 17:30,1663435760,1663435839,1.316666667,974,2.2,147,246,270.8901283,234.0324023,3.316666667,97.50753769,84.71060944,344,353.7646403,0,321.7924896
3595,9/17/22 17:34,9/17/22 17:36,1663436057,1663436177,2,975,2.2,147,162,203.823693,234.0240016,3.633333333,89.00917431,84.71180481,251,0,290.4632925,321.7728031
3596,9/17/22 17:39,9/17/22 17:41,1663436394,1663436475,1.35,974,2.2,147,240,270.8729097,234.034246,3.616666667,89.41935484,84.71311356,329,353.7508361,0,321.7748123
3597,9/17/22 17:45,9/17/22 17:47,1663436704,1663436821,1.95,975,2.2,147,166,203.8026681,234.0258436,3.816666667,84.73362445,84.71311926,251,0,290.4413563,321.7551417
3598,9/17/22 17:50,9/17/22 17:52,1663437044,1663437123,1.316666667,974,2.2,147,246,270.8590529,234.0360779,3.716666667,87.01345291,84.71375842,333,353.7392758,0,321.7582662
3599,9/17/22 17:56,9/17/22 17:57,1663437360,1663437478,1.966666667,975,2.2,147,164,203.7805556,234.0276736,3.95,81.87341772,84.71296943,246,0,290.4166667,321.7372222
3600,9/17/22 18:01,9/17/22 18:03,1663437696,1663437786,1.5,974,2.2,147,216,270.8285078,234.0378932,3.633333333,89.00917431,84.71416249,305,353.7121381,0,321.7325743
3601,9/17/22 18:06,9/17/22 18:08,1663437967,1663438094,2.116666667,975,2.2,147,153,203.7523598,234.0294852,3.016666667,107.2044199,84.72040632,260,0,290.3997779,321.7154359
3602,9/17/22 18:11,9/17/22 18:12,1663438297,1663438376,1.316666667,974,2.2,147,246,270.8146912,234.0396949,3.383333333,95.5862069,84.72342208,342,353.7056205,0,321.7210658
3603,9/17/22 18:16,9/17/22 18:18,1663438588,1663438709,2.016666667,975,2.2,147,160,203.7280799,234.0312843,3.533333333,91.52830189,84.72531023,252,0,290.3784684,321.7017203
3604,9/17/22 18:21,9/17/22 18:23,1663438917,1663438994,1.283333333,974,2.2,147,252,270.8042269,234.0414848,3.466666667,93.28846154,84.72768558,345,353.7007786,0,321.7081831
3605,9/17/22 18:28,9/17/22 18:28,1663439292,1663439333,0.683333333,975,2.2,147,473,203.8774265,234.0331199,4.966666667,65.11409396,84.72224643,538,0,290.515807,321.7681642
3606,9/17/22 18:32,9/17/22 18:33,1663439555,1663439634,1.316666667,974,2.2,147,246,270.7904391,234.0433104,3.7,87.40540541,84.7229903,333,353.6892718,0,321.7712781
3607,9/17/22 18:37,9/17/22 18:39,1663439865,1663439984,1.983333333,975,2.2,147,163,203.8547672,234.0349433,3.85,84,84.72278992,247,0,290.4916851,321.7505543
3608,9/17/22 18:43,9/17/22 18:44,1663440213,1663440291,1.3,974,2.2,147,249,270.7783333,234.0451244,3.816666667,84.73362445,84.72279292,334,353.6783333,0,321.7539485
3609,9/17/22 18:48,9/17/22 18:50,1663440536,1663440653,1.95,975,2.2,147,166,203.833795,234.0367556,4.083333333,79.2,84.72126306,245,0,290.466482,321.732687
3610,9/17/22 18:54,9/17/22 18:56,1663440898,1663440976,1.3,974,2.2,147,249,270.766241,234.0469271,4.083333333,79.2,84.71973405,328,353.6640755,0,321.7344226
3611,9/17/22 19:00,9/17/22 19:02,1663441225,1663441342,1.95,975,2.2,147,166,203.8128461,234.0385567,4.15,77.92771084,84.71785364,244,0,290.440753,321.7129014
3612,9/17/22 19:06,9/17/22 19:07,1663441578,1663441656,1.3,974,2.2,147,249,270.754162,234.0487188,3.933333333,82.22033898,84.71716238,331,353.6514983,0,321.7154719
3613,9/17/22 19:11,9/17/22 19:13,1663441900,1663442017,1.95,975,2.2,147,166,203.7919203,234.0403466,4.066666667,79.52459016,84.71572559,246,0,290.4161594,321.6945213
3614,9/17/22 19:17,9/17/22 19:18,1663442260,1663442337,1.283333333,974,2.2,147,252,270.7437604,234.0504997,4.05,79.85185185,84.71438012,332,353.6394897,0,321.6973721
3615,9/17/22 19:22,9/17/22 19:24,1663442552,1663442680,2.133333333,975,2.2,147,152,203.7632743,234.0421238,3.583333333,90.25116279,84.71591131,242,0,290.3893805,321.6753319
3616,9/17/22 19:28,9/17/22 19:29,1663442902,1663442980,1.3,974,2.2,147,249,270.7317073,234.0522675,3.7,87.40540541,84.71665488,336,353.6297118,0,321.6792922
3617,9/17/22 19:33,9/17/22 19:35,1663443227,1663443343,1.933333333,975,2.2,147,167,203.7429519,234.0438901,4.116666667,78.55870445,84.71495285,246,0,290.3648425,321.6583748
3618,9/17/22 19:39,9/17/22 19:41,1663443587,1663443663,1.266666667,974,2.2,147,255,270.7229917,234.0540253,4.066666667,79.52459016,84.71351865,335,353.6193906,0,321.6620613
3619,9/17/22 19:45,9/17/22 19:47,1663443914,1663444030,1.933333333,975,2.2,147,167,203.7226519,234.0456464,4.183333333,77.30677291,84.71147259,244,0,290.3392265,321.6406077
3620,9/17/22 19:51,9/17/22 19:52,1663444269,1663444346,1.283333333,974,2.2,147,252,270.7126246,234.0557726,3.983333333,81.18828452,84.7104996,333,353.6079734,0,321.6437448
3621,9/17/22 19:56,9/17/22 19:58,1663444588,1663444706,1.966666667,975,2.2,147,164,203.7007178,234.0473919,4.033333333,80.18181818,84.70924928,244,0,290.3136389,321.6223081
3622,9/17/22 20:02,9/17/22 20:03,1663444929,1663445022,1.55,974,2.2,147,209,270.6784726,234.0575026,3.716666667,87.01345291,84.70988527,296,353.576093,0,321.615236
3623,9/17/22 20:07,9/17/22 20:09,1663445222,1663445343,2.016666667,975,2.2,147,160,203.6766004,234.0491194,3.333333333,97.02,84.7132821,257,0,290.2952539,321.5974062
3624,9/17/22 20:12,9/17/22 20:14,1663445564,1663445642,1.3,974,2.2,147,249,270.6664823,234.0592207,3.683333333,87.80090498,84.71413386,337,353.5669248,0,321.6016552
3625,9/17/22 20:17,9/17/22 20:19,1663445879,1663445996,1.95,975,2.2,147,166,203.6558191,234.0508359,3.95,81.87341772,84.71335043,248,0,290.271925,321.5813569
3626,9/17/22 20:23,9/17/22 20:24,1663446222,1663446298,1.266666667,974,2.2,147,255,270.657822,234.0609288,3.766666667,85.85840708,84.71366613,341,353.5599779,0,321.5867108
3627,9/17/22 20:28,9/17/22 20:30,1663446534,1663446648,1.9,975,2.2,147,170,203.6372657,234.052543,3.933333333,82.22033898,84.71297889,252,0,290.2508269,321.5675303
3628,9/17/22 20:34,9/17/22 20:35,1663446882,1663446959,1.283333333,974,2.2,147,252,270.6475138,234.062627,3.9,82.92307692,84.71248566,335,353.5497238,0,321.5712317
3629,9/17/22 20:39,9/17/22 20:41,1663447186,1663447303,1.95,975,2.2,147,166,203.6165289,234.0542397,3.783333333,85.48017621,84.71269715,251,0,290.2292011,321.5517906
3630,9/17/22 20:45,9/17/22 20:46,1663447512,1663447593,1.35,974,2.2,147,240,270.6305908,234.064313,3.483333333,92.84210526,84.71493604,333,353.5383766,0,321.5549435
3631,9/17/22 20:49,9/17/22 20:52,1663447799,1663447920,2.016666667,975,2.2,147,160,203.592511,234.0559232,3.433333333,94.19417476,84.71754596,254,0,290.2092511,321.5363436
3632,9/17/22 20:55,9/17/22 20:56,1663448100,1663448190,1.5,974,2.2,147,216,270.6004415,234.0659823,3,107.8,84.72389951,324,353.5220751,0,321.5370217
3633,9/17/22 20:59,9/17/22 21:01,1663448372,1663448495,2.05,975,2.2,147,158,203.5674188,234.0575897,3.033333333,106.6153846,84.72992359,265,0,290.195377,321.521464
3634,9/17/22 21:04,9/17/22 21:06,1663448691,1663448772,1.35,974,2.2,147,240,270.5835632,234.0676381,3.266666667,99,84.73384933,339,353.5140651,0,321.5262724
3635,9/17/22 21:09,9/17/22 21:11,1663448978,1663449099,2.016666667,975,2.2,147,160,203.5434543,234.0592431,3.433333333,94.19417476,84.73645118,254,0,290.1754675,321.5077008
3636,9/17/22 21:15,9/17/22 21:16,1663449303,1663449382,1.316666667,974,2.2,147,246,270.570011,234.0692818,3.4,95.11764706,84.73930551,341,353.5071665,0,321.5130602
3637,9/17/22 21:19,9/17/22 21:21,1663449598,1663449717,1.983333333,975,2.2,147,163,203.5211655,234.0608849,3.6,89.83333333,84.74070574,253,0,290.1550302,321.4942276
3638,9/17/22 21:25,9/17/22 21:26,1663449930,1663450009,1.316666667,974,2.2,147,246,270.5564738,234.0709139,3.55,91.09859155,84.74245289,337,353.4980716,0,321.4984886
3639,9/17/22 21:30,9/17/22 21:32,1663450226,1663450345,1.983333333,975,2.2,147,163,203.4989011,234.062515,3.616666667,89.41935484,84.74373775,252,0,290.1340659,321.4793956
3640,9/17/22 21:35,9/17/22 21:37,1663450551,1663450631,1.333333333,974,2.2,147,243,270.5412996,234.0725339,3.433333333,94.19417476,84.74633331,337,353.4889868,0,321.4836583
3641,9/17/22 21:40,9/17/22 21:42,1663450842,1663450964,2.033333333,975,2.2,147,159,203.4744646,234.0641324,3.516666667,91.96208531,84.74831457,251,0,290.1125755,321.4643053
3642,9/17/22 21:46,9/17/22 21:47,1663451164,1663451244,1.333333333,974,2.2,147,243,270.526142,234.0741412,3.333333333,97.02,84.75168314,340,353.481563,0,321.4693934
